id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1411228342028627973,1411228342028627973,2021-07-03 14:40:30 SE Asia Standard Time,2021-07-03,14:40:30,+0700,91053979,js100radio,JS100,,14:39 #อุบัติเหตุ #ถนนเพชรบุรี จาก แยกราชเทวี &gt;ที่บริเวณเชิงทางขึ้นสะพานข้ามแยกประตูน้ำ รถเก๋งกับรถจยย. ชนกัน มีผู้บาดเจ็บ จนท.กำลังดำเนินการ การจราจรเคลื่อนตัวช้า #รถติด  (Cr.แจ้งเหตุRescue V.2)  https://t.co/I6Ox0x6Hjd,th,[],[],"['https://pbs.twimg.com/media/E5WwpMYVUAs3OvK.jpg', 'https://pbs.twimg.com/media/E5WwrNjVkAIraDS.jpg']",0,2,8,"['อุบัติเหตุ', 'ถนนเพชรบุรี', 'รถติด']",[],https://twitter.com/js100radio/status/1411228342028627973,False,,1,https://pbs.twimg.com/media/E5WwpMYVUAs3OvK.jpg,,,,,,,[],,,,
1411168320401731584,1411168320401731584,2021-07-03 10:42:00 SE Asia Standard Time,2021-07-03,10:42:00,+0700,91053979,js100radio,JS100,,10:41 #อุบัติเหตุ #ถนนนวมินทร์ ขาเข้า ที่บริเวณซ.นวมินทร์12 รถเมล์ เสียหลักชนเสาไฟฟ้า มีเสาไฟฟ้าล้มหลายต้น และทับรถเก๋งที่จอดอยู่ จนท.กำลังดำเนินการ การจราจรเคลื่อนตัวช้า  (cr.SIAM.120. แจ้งเหตุRescue V.2)  https://t.co/spVfM0CSTC,th,[],[],"['https://pbs.twimg.com/media/E5V53gbVEAMN8xE.jpg', 'https://pbs.twimg.com/media/E5V5658VgAE3HC_.jpg', 'https://pbs.twimg.com/media/E5V5-e9UcAUv3K0.jpg', 'https://pbs.twimg.com/media/E5V6B6JUYAMAZnG.jpg']",0,15,17,"['อุบัติเหตุ', 'ถนนนวมินทร์']",[],https://twitter.com/js100radio/status/1411168320401731584,False,,1,https://pbs.twimg.com/media/E5V53gbVEAMN8xE.jpg,,,,,,,[],,,,
1411024177176268801,1411024177176268801,2021-07-03 01:09:14 SE Asia Standard Time,2021-07-03,01:09:14,+0700,91053979,js100radio,JS100,,"01:08 #อุบัติเหตุ #ถนนแจ้งวัฒนะ จากวงเวียนบางเขน &gt; แยกหลักสี่ ที่หน้าพลัมคอนโด รถปิคอัพปีนขึ้นไปบนทางเท้า ไม่มีผู้บาดเจ็บ  ภาพจาก: บางเขน2011 ป่อเต็กตึ๊ง ,ศูนย์ชาลีกรุงเทพฯ  https://t.co/nVQDtF7Fsy",th,[],[],"['https://pbs.twimg.com/media/E5T20p0VUAAoPlX.jpg', 'https://pbs.twimg.com/media/E5T212wVUAMadNk.jpg', 'https://pbs.twimg.com/media/E5T225qVgAA9-ud.jpg']",0,8,12,"['อุบัติเหตุ', 'ถนนแจ้งวัฒนะ']",[],https://twitter.com/js100radio/status/1411024177176268801,False,,1,https://pbs.twimg.com/media/E5T20p0VUAAoPlX.jpg,,,,,,,[],,,,
1410944530916904965,1410944530916904965,2021-07-02 19:52:44 SE Asia Standard Time,2021-07-02,19:52:44,+0700,91053979,js100radio,JS100,,19:50 #อุบัติเหตุ #ถนนประชาธิปก ช่วงแยกบ้านแขก &gt;สะพานพระพุทธยอดฟ้า ที่ตรงข้าม รพ.นันอา รถปิคอัพตู้ทึบเสียหลักพลิกตะแคง ขวางช่องทางขวา  https://t.co/bAGEVrRclP,th,[],[],['https://pbs.twimg.com/media/E5Sujk-UUAYIR71.jpg'],0,10,21,"['อุบัติเหตุ', 'ถนนประชาธิปก']",[],https://twitter.com/js100radio/status/1410944530916904965,False,,1,https://pbs.twimg.com/media/E5Sujk-UUAYIR71.jpg,,,,,,,[],,,,
1410926929763467267,1410926929763467267,2021-07-02 18:42:48 SE Asia Standard Time,2021-07-02,18:42:48,+0700,91053979,js100radio,JS100,,RT@print_miss 18:42 #อุบัติเหตุ คู่ขนานลอยฟ้าถนนบรมราชชนนี ขาเข้า ช่วงปั๊มซัสโก้ปิ่นเกล้าค่ะ ตำรวจมาแล้ว แต่รถปิดถนน 1 เลน รถขาเข้าติดขัด  ส่วนฝั่งกลับกันเคลื่อนตัวช้าค่ะ  https://t.co/99w65ichNa,th,"[{'screen_name': 'print_miss', 'name': 'เจ้าหางเหมียว 8 days defense', 'id': '956594907438710784'}]",[],"['https://pbs.twimg.com/media/E5Sdx0QUYAoKyzb.jpg', 'https://pbs.twimg.com/media/E5Sdx0RUYAcU1WN.jpg']",1,3,14,['อุบัติเหตุ'],[],https://twitter.com/js100radio/status/1410926929763467267,False,,1,https://pbs.twimg.com/media/E5Sdx0QUYAoKyzb.jpg,,,,,,,[],,,,
1410826595514818563,1410826595514818563,2021-07-02 12:04:06 SE Asia Standard Time,2021-07-02,12:04:06,+0700,91053979,js100radio,JS100,,12:03 #อุบัติเหตุ #ถนนเจริญกรุง ช่วง แยกเฉลิมกรุง &gt;แยกสี่กั๊กพระยาศรี บริเวณแยกเฉลิมกรุง รถปิคอัพชนคนเดินเท้า ขวางช่องทางซ้าย มีผู้บาดเจ็บ 1 คน การจราจรเคลื่อนตัวช้า #รถติด  https://t.co/NmNPoFOwOo,th,[],[],['https://pbs.twimg.com/media/E5RDIr-VEAUMUfR.jpg'],0,9,14,"['อุบัติเหตุ', 'ถนนเจริญกรุง', 'รถติด']",[],https://twitter.com/js100radio/status/1410826595514818563,False,,1,https://pbs.twimg.com/media/E5RDIr-VEAUMUfR.jpg,,,,,,,[],,,,
1410808134445068288,1410808134445068288,2021-07-02 10:50:45 SE Asia Standard Time,2021-07-02,10:50:45,+0700,91053979,js100radio,JS100,,10:50 #อุบัติเหตุ #ทางหลวง3413 อ.บางบ่อ จ.สมุทรปราการ ช่วง แยกบางเพรียง &gt;แยกตัด ถ.ปานวิถี ที่บริเวณสามแยกบายพาสบางบ่อ รถจยย.กับรถบรรทุก ชนกัน ขวางช่องทางขวา มีผู้เสียชีวิต 1 คน การจราจรเคลื่อนตัวช้า #รถติด  (cr. ข่าวจริง สดรายวัน)  https://t.co/IKb43X1ui8,th,[],[],['https://pbs.twimg.com/media/E5QygsVVUAYk3g0.jpg'],0,4,8,"['อุบัติเหตุ', 'ทางหลวง3413', 'รถติด']",[],https://twitter.com/js100radio/status/1410808134445068288,False,,1,https://pbs.twimg.com/media/E5QygsVVUAYk3g0.jpg,,,,,,,[],,,,
1410791522157486085,1410791522157486085,2021-07-02 09:44:44 SE Asia Standard Time,2021-07-02,09:44:44,+0700,91053979,js100radio,JS100,,09:44 #อุบัติเหตุ #ถนนกาญจนาภิเษก ขาออก บริเวณใกล้เคียงวิทยาลัยเทคโนโลยีโพลีกรุงเทพ รถปิคอัพเสียหลักชนเสาไฟฟ้า ขวางช่องทางซ้าย ของทางขนาน มีผู้บาดเจ็บ 1 คน จนท.ช่วยเหลือนำส่งรพ.เรียบร้อยแล้ว การจราจรเคลื่อนตัวช้า #รถติด  (cr. เอกรถยก ซิ่ง บางแค)  https://t.co/hyiSt9kraR,th,[],[],"['https://pbs.twimg.com/media/E5QjWLhUcAMX2S4.jpg', 'https://pbs.twimg.com/media/E5QjWy2UUAYPg1b.jpg']",0,1,13,"['อุบัติเหตุ', 'ถนนกาญจนาภิเษก', 'รถติด']",[],https://twitter.com/js100radio/status/1410791522157486085,False,,1,https://pbs.twimg.com/media/E5QjWLhUcAMX2S4.jpg,,,,,,,[],,,,
1410788710124195841,1410788710124195841,2021-07-02 09:33:34 SE Asia Standard Time,2021-07-02,09:33:34,+0700,91053979,js100radio,JS100,,09:33 #อุบัติเหตุ #ถนนพระราม2 ขาออก บริเวณจุดกลับรถแสมดำ รถจยย.กับรถเก๋ง ชนกัน ขวางช่องทางขวา มีผู้บาดเจ็บ 1 คน จนท.ช่วยเหลือนำส่งรพ.เรียบร้อยแล้ว การจราจรเคลื่อนตัวช้า #รถติด  (cr. Wit..kt.304/BPK834)  https://t.co/oxbIXBGaLm,th,[],[],"['https://pbs.twimg.com/media/E5QgzeCVcAIdkKv.jpg', 'https://pbs.twimg.com/media/E5Qgz-0UYAIVSBY.jpg']",0,2,9,"['อุบัติเหตุ', 'ถนนพระราม2', 'รถติด']",[],https://twitter.com/js100radio/status/1410788710124195841,False,,1,https://pbs.twimg.com/media/E5QgzeCVcAIdkKv.jpg,,,,,,,[],,,,
1410780472922181635,1410780472922181635,2021-07-02 09:00:50 SE Asia Standard Time,2021-07-02,09:00:50,+0700,91053979,js100radio,JS100,,09:00 #อุบัติเหตุ #ถนนกาญจนาภิเษก ขาออก มุ่งหน้าต่างระดับบางโคลัด ที่ก่อนถึงหมู่บ้านสุขสันต์5 ประมาณ 500 ม. รถเก๋ง BMW เสียหลักชนแท่งแบริเออร์ ขวางช่องทางขวาของทางหลัก การจราจรเคลื่อนตัวช้า #รถติด  (cr. เอกรถยก ซิ่ง บางแค)  https://t.co/Tq43NS8te2,th,[],[],"['https://pbs.twimg.com/media/E5QZRcvVIAEWRcb.jpg', 'https://pbs.twimg.com/media/E5QZRyvVoAQ_B_G.jpg']",1,1,9,"['อุบัติเหตุ', 'ถนนกาญจนาภิเษก', 'รถติด']",[],https://twitter.com/js100radio/status/1410780472922181635,False,,1,https://pbs.twimg.com/media/E5QZRcvVIAEWRcb.jpg,,,,,,,[],,,,
1410773538559062017,1410773538559062017,2021-07-02 08:33:17 SE Asia Standard Time,2021-07-02,08:33:17,+0700,91053979,js100radio,JS100,,RT@HOL42official #อุบัติเหตุ #ถนนศรีนครินทร์ ขาเข้า ที่ก่อนลงอุโมงค์ลอดแยกถ.อุดมสุข รถชนท้ายกัน ขวาง 1 ช่องทาง  https://t.co/g6o9qpEib6,th,"[{'screen_name': 'hol42official', 'name': 'hol42', 'id': '2867178156'}]",[],['https://pbs.twimg.com/media/E5QTADzVgAcdxcV.jpg'],1,2,2,"['อุบัติเหตุ', 'ถนนศรีนครินทร์']",[],https://twitter.com/js100radio/status/1410773538559062017,False,,1,https://pbs.twimg.com/media/E5QTADzVgAcdxcV.jpg,,,,,,,[],,,,
1410724166492327936,1410724166492327936,2021-07-02 05:17:05 SE Asia Standard Time,2021-07-02,05:17:05,+0700,91053979,js100radio,JS100,,05:16 #อุบัติเหตุ #ถนนอ่อนนุช ที่ปากซอยอ่อนนุช 59 รถแท็กซี่ชนกับรถบรรทุกแบคโฮแล้วเกิดเพลิงไหม้ จนท.สถานีดับเพลิงและกู้ภัยประเวศกำลังดำเนินการ  คลิปจาก: ศูนย์เฉพาะกิจ FIRE&amp;RESCUE  https://t.co/muMhl633aa,th,[],[],[],2,32,13,"['อุบัติเหตุ', 'ถนนอ่อนนุช']",[],https://twitter.com/js100radio/status/1410724166492327936,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1410724101564485632/pu/img/amKThDUNiTVvQJ-U.jpg,,,,,,,[],,,,
1410542414863892480,1410542414863892480,2021-07-01 17:14:52 SE Asia Standard Time,2021-07-01,17:14:52,+0700,91053979,js100radio,JS100,,17:14 #อุบัติเหตุ #ถนนเอกชัยบางบอน ช่วง ต่างระดับเอกชัย &gt;ถ.บางบอน1 ที่บริเวณตรงข้ามรพ.บางปะกอก8 รถบรรทุก เสียหลักพลิกตะแคง ขวางช่องทางซ้าย จนท.กำลังดำเนินการ การจราจรเคลื่อนตัวช้า  (Cr.น๊อตเทียนทะเล20-31)  https://t.co/4DpKJ9szRe,th,[],[],"['https://pbs.twimg.com/media/E5NAxZjVcAMEhQq.jpg', 'https://pbs.twimg.com/media/E5NAxZmUYAMt8AC.jpg']",0,3,14,"['อุบัติเหตุ', 'ถนนเอกชัยบางบอน']",[],https://twitter.com/js100radio/status/1410542414863892480,False,,1,https://pbs.twimg.com/media/E5NAxZjVcAMEhQq.jpg,,,,,,,[],,,,
1410505778583068673,1410505778583068673,2021-07-01 14:49:18 SE Asia Standard Time,2021-07-01,14:49:18,+0700,91053979,js100radio,JS100,,14.48 #อุบัติเหตุ #ถนนกาญจนาภิเษก ขาออก ช่วงก่อนถึงบิ๊กซีบางใหญ่ เล็กน้อย ปิคอัพเสียหลักข้ามจากทางหลัก มาชนรถเก๋ง 2 คัน และรถพ่วงข้างเก็บของเก่าในช่องทางขนาน บาดเจ็บ 1 คน ขวางช่องทางซ้าย การจราจรติดขัด #รถติด  (Cr.จ.828)  https://t.co/jmLZ2kzLzZ,th,[],[],"['https://pbs.twimg.com/media/E5MfffbVkAA0_kr.jpg', 'https://pbs.twimg.com/media/E5MffffVkAEY4Rp.jpg']",0,6,6,"['อุบัติเหตุ', 'ถนนกาญจนาภิเษก', 'รถติด']",[],https://twitter.com/js100radio/status/1410505778583068673,False,,1,https://pbs.twimg.com/media/E5MfffbVkAA0_kr.jpg,,,,,,,[],,,,
1410452041198039040,1410452041198039040,2021-07-01 11:15:46 SE Asia Standard Time,2021-07-01,11:15:46,+0700,91053979,js100radio,JS100,,11:13 #อุบัติเหตุ #ถนนอิสรภาพ ช่วงแยกโพธิ์สามต้น &gt;แยกพรานนก ที่ปากซ.อิสรภาพ39 จยย.กับเก๋งชนกัน ขวางช่องทางซ้าย บาดเจ็บ 1 คน ล่าสุดจนท.นำส่งรพ.แล้ว การจราจรเคลื่อนตัวช้า #รถติด  (Cr.หนึ่งผีลายบางกอกใหญ่)  https://t.co/Y1Zv2kOCC8,th,[],[],['https://pbs.twimg.com/media/E5LupiuUcAItxqC.jpg'],0,2,10,"['อุบัติเหตุ', 'ถนนอิสรภาพ', 'รถติด']",[],https://twitter.com/js100radio/status/1410452041198039040,False,,1,https://pbs.twimg.com/media/E5LupiuUcAItxqC.jpg,,,,,,,[],,,,
1410417585850490881,1410417585850490881,2021-07-01 08:58:51 SE Asia Standard Time,2021-07-01,08:58:51,+0700,91053979,js100radio,JS100,,08:53 #อุบัติเหตุ #ถนนอโศกมนตรี จากแยกอโศกเพชรบุรี &gt;แยกอโศกสุขุมวิท ที่ปากซ.สุขุมวิท21 แยก3 จยย. 2 คันชนกัน แล้วกระเด็นไปโดน รถปิคอัพ การจราจรเคลื่อนตัวช้า #รถติด  (Cr.kaewkaset)  https://t.co/iNGMHHy3AG,th,[],[],"['https://pbs.twimg.com/media/E5LPT6aVIAMLwjD.jpg', 'https://pbs.twimg.com/media/E5LPT6bVoAUm89a.jpg', 'https://pbs.twimg.com/media/E5LPT6ZVIAIimUM.jpg']",0,8,10,"['อุบัติเหตุ', 'ถนนอโศกมนตรี', 'รถติด']",[],https://twitter.com/js100radio/status/1410417585850490881,False,,1,https://pbs.twimg.com/media/E5LPT6aVIAMLwjD.jpg,,,,,,,[],,,,
1410410375590268929,1410410375590268929,2021-07-01 08:30:12 SE Asia Standard Time,2021-07-01,08:30:12,+0700,91053979,js100radio,JS100,,08:26 #อุบัติเหตุ #ถนนบรมราชชนนี ขาเข้า ช่วงห้างโลตัส ศาลายา  รถบรรทุกเสียหลักปีนขอบทาง ขวางช่องทางซ้ายของทางหลัก การจราจรเคลื่อนตัวช้า #รถติด  (Cr.ด.ต.ธเนตร์  โพธิ์ศรีด)  https://t.co/jFR9tMyo1l,th,[],[],"['https://pbs.twimg.com/media/E5LIvFnVkAY9PG8.jpg', 'https://pbs.twimg.com/media/E5LIvFoUcAQIcWb.jpg']",0,10,17,"['อุบัติเหตุ', 'ถนนบรมราชชนนี', 'รถติด']",[],https://twitter.com/js100radio/status/1410410375590268929,False,,1,https://pbs.twimg.com/media/E5LIvFnVkAY9PG8.jpg,,,,,,,[],,,,
1410406873803550722,1410406873803550722,2021-07-01 08:16:17 SE Asia Standard Time,2021-07-01,08:16:17,+0700,91053979,js100radio,JS100,,08:14 #อุบัติเหตุ #ถนนนราธิวาสราชนครินทร์ ขาออก ช่วงแยกนรินทร จยย. 2 คันชนกัน ขวางช่องทางซ้าย การจราจรเคลื่อนตัวช้า #รถติด  (Cr.พ.ต.ท.วิษณุเทพ สังข์กาจ)  https://t.co/1YO1loRdoN,th,[],[],['https://pbs.twimg.com/media/E5LFkJKVkAIkn5V.jpg'],0,1,14,"['อุบัติเหตุ', 'ถนนนราธิวาสราชนครินทร์', 'รถติด']",[],https://twitter.com/js100radio/status/1410406873803550722,False,,1,https://pbs.twimg.com/media/E5LFkJKVkAIkn5V.jpg,,,,,,,[],,,,
1410405778335277059,1410405778335277059,2021-07-01 08:11:56 SE Asia Standard Time,2021-07-01,08:11:56,+0700,91053979,js100radio,JS100,,08.09 #อุบัติเหตุ #ถนนเพชรเกษม จากหมู่บ้านเศรษฐกิจ &gt;แยกพุทธมณฑลสาย2 ที่ฝั่งตรงข้ามร้านข้าวมันไก่หลักสอง รถเก๋งเสียหลักปีนเกาะกลาง บาดเจ็บ 1 คน การจราจรติดขัด #รถติด  ( https://t.co/MbUPrrAwHn LS 61)  https://t.co/XvXiz3YDtU,th,[],['http://Cr.Art'],"['https://pbs.twimg.com/media/E5LEipAUYAAMSu9.jpg', 'https://pbs.twimg.com/media/E5LEio_UYAI9Yul.jpg']",0,9,16,"['อุบัติเหตุ', 'ถนนเพชรเกษม', 'รถติด']",[],https://twitter.com/js100radio/status/1410405778335277059,False,,1,https://pbs.twimg.com/media/E5LEipAUYAAMSu9.jpg,,,,,,,[],,,,
1410398359479746564,1410398359479746564,2021-07-01 07:42:27 SE Asia Standard Time,2021-07-01,07:42:27,+0700,91053979,js100radio,JS100,,07.40 #อุบัติเหตุ #ถนนเพชรเกษม ขาเข้า ช่วงแยกพุทธมณฑลสาย2 จยย.กับรถบรรทุกชนกัน บาดเจ็บสาหัส 1 คน ขวางช่องทางซ้าย ล่าสุดจนท.ช่วยเหลือนำส่งรพ.แล้ว การจราจรติดขัด #รถติด  (Cr.ติ  KT715)  https://t.co/xGTfrR6ghV,th,[],[],"['https://pbs.twimg.com/media/E5K9yhPVoAAJ6Qk.jpg', 'https://pbs.twimg.com/media/E5K9yhKVIAoUDb_.jpg', 'https://pbs.twimg.com/media/E5K9yhRVkAAoAOr.jpg']",1,10,17,"['อุบัติเหตุ', 'ถนนเพชรเกษม', 'รถติด']",[],https://twitter.com/js100radio/status/1410398359479746564,False,,1,https://pbs.twimg.com/media/E5K9yhPVoAAJ6Qk.jpg,,,,,,,[],,,,
1410394814525235207,1410394814525235207,2021-07-01 07:28:22 SE Asia Standard Time,2021-07-01,07:28:22,+0700,91053979,js100radio,JS100,,07:26 #อุบัติเหตุ #ถนนสุวินทวงศ์ จากแยกมหานคร &gt;แยกหลวงแพ่ง ที่ปากซ.สุวินทวงศ์ 45 รถบรรทุกกับปิคอัพชนกัน ขวางช่องทางขวา มีคนเจ็บ การจราจรเคลื่อนตัวช้า #รถติด  (Cr.191@BKK)  https://t.co/UC7tDd36sW,th,[],[],['https://pbs.twimg.com/media/E5K6l9LVEAExA92.jpg'],0,1,7,"['อุบัติเหตุ', 'ถนนสุวินทวงศ์', 'รถติด']",[],https://twitter.com/js100radio/status/1410394814525235207,False,,1,https://pbs.twimg.com/media/E5K6l9LVEAExA92.jpg,,,,,,,[],,,,
1410345106666754048,1410345106666754048,2021-07-01 04:10:51 SE Asia Standard Time,2021-07-01,04:10:51,+0700,91053979,js100radio,JS100,,04:10 #อุบัติเหตุ #ถนนพระราม9 ที่กลางแยกโรงปูน(ตัดถ.เพชรพระราม) มุ่งหน้าดินแดง รถบรรทุก 2 คันชนกัน มีผู้บาดเจ็บ 2 คน   ภาพจาก: มูลนิธิป่อเต็กตึ๊ง  https://t.co/yG99SZil7F,th,[],[],"['https://pbs.twimg.com/media/E5KNThLUUAQVhDM.jpg', 'https://pbs.twimg.com/media/E5KNUtRUYAA2iD3.jpg', 'https://pbs.twimg.com/media/E5KNWBgVgAEseLK.jpg']",0,3,13,"['อุบัติเหตุ', 'ถนนพระราม9']",[],https://twitter.com/js100radio/status/1410345106666754048,False,,1,https://pbs.twimg.com/media/E5KNThLUUAQVhDM.jpg,,,,,,,[],,,,
1410309449869250560,1410309449869250560,2021-07-01 01:49:09 SE Asia Standard Time,2021-07-01,01:49:09,+0700,91053979,js100radio,JS100,,"01:49 #อุบัติเหตุ ที่เชิงทางลงสะพานสมเด็จพระเจ้าตากสิน มุ่งหน้าถ.กรุงธนบุรี รถเก๋งชนกับรถบรรทุก มีผู้บาดเจ็บ 1 คน  ภาพจาก: ธน126 อาสาร่วมกตัญญู ,เคลื่อนที่เร็ว Zone3  https://t.co/0cOuiab6kJ",th,[],[],"['https://pbs.twimg.com/media/E5Jsv41VUAES3jk.jpg', 'https://pbs.twimg.com/media/E5Js7tVUYAIX8lb.jpg']",0,2,8,['อุบัติเหตุ'],[],https://twitter.com/js100radio/status/1410309449869250560,False,,1,https://pbs.twimg.com/media/E5Jsv41VUAES3jk.jpg,,,,,,,[],,,,
1410301195214745600,1410301195214745600,2021-07-01 01:16:21 SE Asia Standard Time,2021-07-01,01:16:21,+0700,91053979,js100radio,JS100,,01:16 #อุบัติเหตุ #ถนนกาญจนาภิเษก ลงจากต่างระดับเพชรเกษม เล็กน้อย มุ่งหน้าถ.พระราม2 รถบรรทุกชนราวสะพานแล้วพลิกตะแคง มีผู้บาดเจ็บหญิง 1 คน  ภาพจาก: เอกรถยก ซิ่ง บางแค  https://t.co/peL00tPXZs,th,[],[],"['https://pbs.twimg.com/media/E5JlWWfVkAAgN1G.jpg', 'https://pbs.twimg.com/media/E5JlXYpUcAQ18ls.jpg', 'https://pbs.twimg.com/media/E5JlYjwVIAIuILq.jpg']",0,4,25,"['อุบัติเหตุ', 'ถนนกาญจนาภิเษก']",[],https://twitter.com/js100radio/status/1410301195214745600,False,,1,https://pbs.twimg.com/media/E5JlWWfVkAAgN1G.jpg,,,,,,,[],,,,
1410230571888906247,1410230571888906247,2021-06-30 20:35:43 SE Asia Standard Time,2021-06-30,20:35:43,+0700,91053979,js100radio,JS100,,20:35 #อุบัติเหตุ #ถนนงามวงศ์วาน ขาออก มุ่งหน้าแยกบางเขน ที่ภายในอุโมงค์เกษตร รถเก๋งกับรถปิคอัพ ชนกัน ขวางทุกช่องทาง การจราจรเคลื่อนตัวช้า #รถติด  (cr. Mind Tipthida)  https://t.co/bbcF9ikQbt,th,[],[],['https://pbs.twimg.com/media/E5IlNKdUcAAJMFG.jpg'],2,4,17,"['อุบัติเหตุ', 'ถนนงามวงศ์วาน', 'รถติด']",[],https://twitter.com/js100radio/status/1410230571888906247,False,,1,https://pbs.twimg.com/media/E5IlNKdUcAAJMFG.jpg,,,,,,,[],,,,
1410178701715644419,1410178701715644419,2021-06-30 17:09:36 SE Asia Standard Time,2021-06-30,17:09:36,+0700,91053979,js100radio,JS100,,17:09 #อุบัติเหตุ #ถนนเกษตรนวมินทร์ ขาเข้า ที่เชิงทางขึ้นอุโมงค์เกษตร รถเก๋งเสียหลักชนขอบทางด้านซ้าย การจราจรชะลอตัว  (cr. ปฏิบัติการงานกู้ชีพEMSโซน7)  https://t.co/Udk39YgdTh,th,[],[],['https://pbs.twimg.com/media/E5H2A1RVUAo_k_R.jpg'],2,7,11,"['อุบัติเหตุ', 'ถนนเกษตรนวมินทร์']",[],https://twitter.com/js100radio/status/1410178701715644419,False,,1,https://pbs.twimg.com/media/E5H2A1RVUAo_k_R.jpg,,,,,,,[],,,,
1410160250884263938,1410160250884263938,2021-06-30 15:56:17 SE Asia Standard Time,2021-06-30,15:56:17,+0700,91053979,js100radio,JS100,,15:56 #อุบัติเหตุ #ถนนสีลม ขาเข้า บริเวณปากซ.สีลม 8 รถจยย.เฉี่ยวชนคนเดินเท้า มีผู้บาดเจ็บ 1 คน จนท.ช่วยเหลือนำส่งรพ.เรียบร้อยแล้ว การจราจรเคลื่อนตัวช้า #รถติด  (cr. บอย วิษณุเทพ/เมฆา 6)  https://t.co/pBpxTb6agV,th,[],[],['https://pbs.twimg.com/media/E5HlQZPVkAMDU_M.jpg'],0,2,14,"['อุบัติเหตุ', 'ถนนสีลม', 'รถติด']",[],https://twitter.com/js100radio/status/1410160250884263938,False,,1,https://pbs.twimg.com/media/E5HlQZPVkAMDU_M.jpg,,,,,,,[],,,,
1410151188201234432,1410151188201234432,2021-06-30 15:20:17 SE Asia Standard Time,2021-06-30,15:20:17,+0700,91053979,js100radio,JS100,,เจ้าหน้าที่หมวดทางหลวงบางแค และกู้ภัย เร่งขนถ่ายของจากรถบรรทุกที่ประสบอุบัติเหตุพลิกตะแคง บนถ.กาญจนาภิเษก ช่วงต่างระดับเพชรเกษม เพื่อเปิดการจราจรให้สามารถสัญจรได้ตามปกติ   #ถนนสีขาว #ปลอดภัยไปกับโตโยต้า  https://t.co/pqcMfTPwt8,th,[],[],['https://pbs.twimg.com/media/E5Hc9MkUUAIi9xo.jpg'],0,4,5,"['ถนนสีขาว', 'ปลอดภัยไปกับโตโยต้า']",[],https://twitter.com/js100radio/status/1410151188201234432,False,,1,https://pbs.twimg.com/media/E5Hc9MkUUAIi9xo.jpg,,,,,,,[],,,,
1410136846726688770,1410136846726688770,2021-06-30 14:23:17 SE Asia Standard Time,2021-06-30,14:23:17,+0700,91053979,js100radio,JS100,,เมื่อเวลา 13:30 #อุบัติเหตุ #ถนนพัฒนาการ จาก ซ.พัฒนาการ30 &gt;ที่บริเวณเชิงทางขึ้นสะพานข้ามแยกคลองตัน รถจยย.กับรถเก๋ง ชนกัน บาดเจ็บ 1คน จนท.นำส่งรพ.แล้ว  https://t.co/Ub6AXIK2LA,th,[],[],"['https://pbs.twimg.com/media/E5HP9x6VIAEJ-lX.jpg', 'https://pbs.twimg.com/media/E5HP9x3UYAIg3hr.jpg']",0,1,15,"['อุบัติเหตุ', 'ถนนพัฒนาการ']",[],https://twitter.com/js100radio/status/1410136846726688770,False,,1,https://pbs.twimg.com/media/E5HP9x6VIAEJ-lX.jpg,,,,,,,[],,,,
1410101853077983234,1410101853077983234,2021-06-30 12:04:14 SE Asia Standard Time,2021-06-30,12:04:14,+0700,91053979,js100radio,JS100,,12:04 #อุบัติเหตุ #ถนนกาญจนาภิเษก ช่วง ต่างระดับเพชรเกษม &gt;แยกบางแวก ที่บริเวณบนต่างระดับเพชรเกษม รถบรรทุก เสียหลักพลิกตะแคง ขวางช่องทางขวา จนท.กำลังดำเนินการ การจราจรติดขัด #รถติด  (Cr.เอกรถยก ซิ่ง บางแค)  https://t.co/MCS9Ua57H5,th,[],[],"['https://pbs.twimg.com/media/E5GwDaPVoAUOpbe.jpg', 'https://pbs.twimg.com/media/E5GwDaOVEAUYX_F.jpg']",0,3,7,"['อุบัติเหตุ', 'ถนนกาญจนาภิเษก', 'รถติด']",[],https://twitter.com/js100radio/status/1410101853077983234,False,,1,https://pbs.twimg.com/media/E5GwDaPVoAUOpbe.jpg,,,,,,,[],,,,
